DateTime,ambient_temperature (°C),irradiance (W/m²),humidity (%),device_temperature (°C),output_current (A),output_voltage (V),power_output (W),power_output_type
2024-11-17 12:00:00,34.75,511.66,87.31,44.33,10.27,18.88,893.18,Solar Panel output
2024-11-17 13:00:00,29.04,881.59,71.77,45.83,26.04,40.46,286.23,Charge Controller to inverter
2024-11-17 14:00:00,24.49,674.91,58.01,55.52,5.76,28.34,"1,075.62",Charge Controller to inverter
2024-11-17 15:00:00,29.05,689.78,74.67,45.19,26.10,22.86,475.70,Solar Panel output
2024-11-17 16:00:00,22.82,480.09,79.72,37.09,16.51,25.82,699.48,Charge Controller to battery
2024-11-17 17:00:00,23.53,448.36,79.52,53.11,10.44,42.76,887.21,Solar Panel output
2024-11-17 18:00:00,29.97,836.76,70.86,43.91,8.34,38.96,296.36,Solar Panel output
2024-11-17 19:00:00,28.38,697.88,52.74,27.77,28.83,21.80,"1,083.46",Battery output
2024-11-17 20:00:00,38.30,662.11,64.84,44.80,6.82,16.23,477.64,Solar Panel output
2024-11-17 21:00:00,27.25,837.70,86.83,56.78,9.98,21.07,974.07,Battery output
2024-11-17 22:00:00,31.61,859.31,73.38,38.87,13.70,45.15,278.43,Charge Controller to inverter
2024-11-17 23:00:00,32.65,495.34,71.53,35.37,20.51,32.94,"1,009.60",Battery output
2024-11-18 00:00:00,20.26,766.14,60.75,30.02,18.62,31.21,236.90,Solar Panel output
2024-11-18 01:00:00,33.27,481.21,64.74,30.30,8.14,33.47,646.99,Charge Controller to inverter
2024-11-18 02:00:00,23.56,850.83,85.81,40.15,12.24,25.18,401.14,Battery output
2024-11-18 03:00:00,39.22,794.17,76.66,45.85,10.97,41.06,"1,092.76",Solar Panel output
2024-11-18 04:00:00,22.97,973.97,81.50,27.82,10.34,30.84,421.61,Charge Controller to inverter
2024-11-18 05:00:00,28.29,441.37,68.17,57.88,15.28,16.20,"1,276.77",Battery output
2024-11-18 06:00:00,21.71,434.23,75.21,51.43,22.60,16.65,"1,290.71",Solar Panel output
2024-11-18 07:00:00,39.94,569.31,59.94,45.53,10.44,31.33,331.09,Solar Panel output
2024-11-18 08:00:00,30.04,557.02,78.22,54.00,14.17,45.72,907.11,Charge Controller to battery
2024-11-18 09:00:00,31.91,548.19,67.10,27.81,14.77,23.10,181.05,Charge Controller to battery
2024-11-18 10:00:00,21.34,943.75,67.70,41.69,29.41,43.30,600.32,Battery output
2024-11-18 11:00:00,35.00,549.73,75.97,47.05,28.87,39.51,"1,044.38",Battery output
2024-11-18 12:00:00,24.20,563.17,87.45,54.00,25.00,20.92,970.00,Battery output
2024-11-18 13:00:00,37.96,855.64,52.56,52.42,11.04,13.31,922.09,Solar Panel output
2024-11-18 14:00:00,24.10,669.84,82.99,34.70,6.70,15.67,449.91,Battery output
2024-11-18 15:00:00,23.81,866.03,61.70,57.93,12.92,38.23,581.67,Solar Panel output
2024-11-18 16:00:00,20.73,439.22,67.76,29.35,11.67,19.19,202.07,Battery output
2024-11-18 17:00:00,29.44,692.54,50.88,55.63,17.65,25.37,"1,052.25",Solar Panel output
2024-11-18 18:00:00,31.30,420.17,62.04,58.98,24.44,30.06,755.37,Solar Panel output
2024-11-18 19:00:00,21.31,437.59,70.11,31.20,26.46,38.12,"1,038.10",Charge Controller to battery
2024-11-18 20:00:00,35.51,943.86,52.25,50.27,26.12,16.08,403.54,Charge Controller to inverter
2024-11-18 21:00:00,29.07,483.55,69.64,26.41,13.99,26.63,507.72,Solar Panel output
2024-11-18 22:00:00,30.49,719.45,87.08,39.19,22.18,29.46,521.22,Battery output
2024-11-18 23:00:00,28.82,646.66,54.22,43.07,12.82,31.47,95.52,Charge Controller to battery
2024-11-19 00:00:00,28.02,608.41,80.58,45.32,6.52,41.46,530.65,Battery output
2024-11-19 01:00:00,31.19,939.90,66.39,57.76,22.54,18.18,"1,168.56",Battery output
2024-11-19 02:00:00,23.10,413.09,76.21,48.53,5.25,41.08,"1,298.27",Solar Panel output
2024-11-19 03:00:00,23.64,798.27,60.41,41.84,15.23,36.94,775.14,Solar Panel output
2024-11-19 04:00:00,37.24,978.04,56.38,53.34,13.23,32.01,688.59,Charge Controller to inverter
2024-11-19 05:00:00,38.92,736.10,56.42,58.27,22.33,37.18,102.54,Solar Panel output
2024-11-19 06:00:00,27.47,962.09,52.82,25.77,24.16,26.83,"1,273.30",Solar Panel output
2024-11-19 07:00:00,25.41,431.35,57.43,59.39,12.60,16.98,77.95,Charge Controller to inverter
2024-11-19 08:00:00,32.88,651.28,76.57,28.01,25.29,35.97,"1,363.76",Battery output
2024-11-19 09:00:00,28.17,556.09,85.27,53.50,12.35,30.89,735.12,Charge Controller to inverter
2024-11-19 10:00:00,20.51,838.49,82.57,34.81,16.16,35.02,531.87,Charge Controller to inverter
2024-11-19 11:00:00,23.12,988.78,77.41,29.63,23.18,24.17,"1,335.42",Charge Controller to inverter
2024-11-19 12:00:00,34.32,553.92,54.42,40.39,22.32,44.65,93.66,Charge Controller to battery
2024-11-19 13:00:00,33.18,792.50,61.57,47.54,29.68,33.15,862.37,Battery output
2024-11-19 14:00:00,20.54,518.86,62.39,38.33,10.63,15.07,817.53,Charge Controller to battery
2024-11-19 15:00:00,24.44,739.20,60.00,26.91,21.56,28.19,362.66,Charge Controller to battery
2024-11-19 16:00:00,24.62,678.36,70.60,45.98,20.24,39.23,651.86,Solar Panel output
2024-11-19 17:00:00,33.44,983.20,71.42,56.58,27.88,40.59,960.12,Charge Controller to inverter
2024-11-19 18:00:00,20.39,765.12,64.28,38.41,8.91,29.81,"1,063.44",Charge Controller to inverter
2024-11-19 19:00:00,22.08,609.70,64.15,32.57,23.79,44.21,60.99,Charge Controller to battery
2024-11-19 20:00:00,36.00,468.46,83.14,40.49,19.21,21.64,"1,352.86",Solar Panel output
2024-11-19 21:00:00,23.57,490.75,81.57,26.69,11.87,26.78,287.05,Solar Panel output
2024-11-19 22:00:00,33.05,535.19,62.31,53.72,16.86,44.35,382.34,Solar Panel output
2024-11-19 23:00:00,24.76,550.58,86.55,53.92,13.34,44.27,423.59,Battery output
2024-11-20 00:00:00,21.99,910.37,88.11,45.58,19.48,36.69,112.19,Charge Controller to battery
2024-11-20 01:00:00,24.86,736.73,63.07,37.36,27.23,42.92,229.81,Battery output
2024-11-20 02:00:00,34.45,714.03,64.18,52.99,19.23,15.20,"1,421.16",Solar Panel output
2024-11-20 03:00:00,37.11,468.86,70.23,44.41,20.79,43.14,495.00,Solar Panel output
2024-11-20 04:00:00,36.60,916.08,87.64,53.91,17.97,23.54,219.12,Solar Panel output
2024-11-20 05:00:00,27.94,833.69,85.05,47.10,6.28,18.42,207.65,Charge Controller to inverter
2024-11-20 06:00:00,33.36,440.60,54.10,52.45,10.82,20.62,"1,052.85",Charge Controller to battery
2024-11-20 07:00:00,24.10,824.70,65.71,45.95,17.30,27.05,"1,239.30",Charge Controller to inverter
2024-11-20 08:00:00,25.86,726.12,72.13,39.49,12.76,21.04,414.59,Battery output
2024-11-20 09:00:00,37.93,449.04,70.13,58.53,9.54,23.54,88.86,Charge Controller to inverter
2024-11-20 10:00:00,20.26,674.98,57.75,43.94,17.60,16.86,367.86,Charge Controller to battery
2024-11-20 11:00:00,21.71,690.82,84.35,46.18,13.07,22.66,137.99,Charge Controller to inverter
2024-11-20 12:00:00,24.16,499.46,77.08,32.72,11.45,32.60,202.69,Solar Panel output
2024-11-20 13:00:00,20.53,967.42,83.52,46.90,16.60,27.91,655.48,Battery output
2024-11-20 14:00:00,23.63,909.99,84.35,45.01,8.33,24.48,377.29,Battery output
2024-11-20 15:00:00,31.66,801.41,79.93,31.47,28.19,38.87,772.01,Solar Panel output
2024-11-20 16:00:00,28.43,677.38,67.57,27.09,26.69,44.17,409.82,Solar Panel output
2024-11-20 17:00:00,37.85,647.06,74.42,46.15,22.69,39.24,"1,357.94",Solar Panel output
2024-11-20 18:00:00,36.35,790.58,56.41,51.73,7.66,23.95,"1,310.20",Charge Controller to battery
2024-11-20 19:00:00,26.84,727.26,76.95,43.32,24.40,38.80,842.19,Charge Controller to inverter
2024-11-20 20:00:00,25.19,437.36,57.17,32.94,25.20,17.47,549.11,Battery output
2024-11-20 21:00:00,27.59,707.50,77.76,48.33,24.19,16.69,585.98,Charge Controller to inverter
2024-11-20 22:00:00,31.81,883.84,59.18,27.80,7.85,24.44,628.36,Solar Panel output
2024-11-20 23:00:00,25.36,675.54,54.70,40.46,21.10,41.08,"1,064.06",Solar Panel output
2024-11-21 00:00:00,32.48,431.17,56.61,30.72,25.86,20.87,683.26,Charge Controller to inverter
2024-11-21 01:00:00,28.19,871.77,50.08,31.46,19.43,14.28,"1,242.29",Battery output
2024-11-21 02:00:00,31.04,520.82,78.75,32.08,21.16,16.74,"1,362.85",Charge Controller to battery
2024-11-21 03:00:00,28.72,555.17,79.30,38.53,16.46,42.91,523.61,Charge Controller to inverter
2024-11-21 04:00:00,25.89,498.82,70.60,26.79,18.22,34.82,833.76,Solar Panel output
2024-11-21 05:00:00,38.97,598.13,56.45,38.92,5.86,21.12,191.18,Solar Panel output
2024-11-21 06:00:00,35.27,854.05,53.34,42.91,20.97,31.99,336.65,Charge Controller to battery
2024-11-21 07:00:00,22.80,711.63,50.77,41.92,7.04,30.99,630.58,Charge Controller to inverter
2024-11-21 08:00:00,37.37,522.93,56.63,38.40,15.88,35.60,344.56,Charge Controller to battery
2024-11-21 09:00:00,29.75,926.70,85.63,54.37,12.32,20.39,"1,269.65",Charge Controller to battery
2024-11-21 10:00:00,37.89,927.75,59.66,30.09,18.64,43.12,278.44,Battery output
2024-11-21 11:00:00,36.00,922.35,64.17,42.70,8.34,23.14,688.81,Battery output
2024-11-21 12:00:00,28.50,543.28,54.21,27.17,22.29,36.99,895.86,Solar Panel output
2024-11-21 13:00:00,20.45,670.74,58.89,27.49,24.88,12.58,"1,014.77",Charge Controller to inverter
2024-11-21 14:00:00,25.37,990.99,70.77,45.09,9.08,25.42,588.64,Battery output
2024-11-21 15:00:00,30.83,863.21,74.31,44.81,7.61,24.66,"1,259.36",Solar Panel output
2024-11-21 16:00:00,32.67,416.30,59.81,55.73,8.64,31.57,844.28,Charge Controller to inverter
2024-11-21 17:00:00,25.16,439.12,52.31,44.53,26.93,14.62,666.52,Solar Panel output
2024-11-21 18:00:00,22.79,678.36,65.64,58.59,18.20,40.44,152.79,Battery output
2024-11-21 19:00:00,36.70,945.53,59.37,26.70,16.68,19.84,701.27,Solar Panel output
2024-11-21 20:00:00,39.69,723.22,58.78,28.43,7.67,36.37,"1,192.62",Charge Controller to inverter
2024-11-21 21:00:00,30.51,698.69,88.39,26.54,21.24,40.92,908.07,Charge Controller to inverter
2024-11-21 22:00:00,23.43,463.28,74.65,31.48,26.70,32.23,"1,208.38",Solar Panel output
2024-11-21 23:00:00,25.45,794.07,72.28,43.94,25.70,38.67,741.74,Charge Controller to inverter
2024-11-22 00:00:00,20.37,893.26,66.63,47.60,20.65,35.83,223.48,Solar Panel output
2024-11-22 01:00:00,38.29,628.25,67.16,26.60,6.88,24.80,78.82,Charge Controller to inverter
2024-11-22 02:00:00,22.36,865.37,71.64,58.11,7.81,41.12,478.44,Solar Panel output
2024-11-22 03:00:00,31.53,978.69,77.86,54.48,6.23,22.61,"1,023.23",Solar Panel output
2024-11-22 04:00:00,25.48,522.26,78.09,35.38,11.44,32.56,"1,150.56",Solar Panel output
2024-11-22 05:00:00,31.08,714.00,56.87,27.70,8.39,38.83,468.14,Charge Controller to battery
2024-11-22 06:00:00,33.03,572.28,70.00,30.95,11.50,25.64,744.00,Charge Controller to inverter
2024-11-22 07:00:00,36.59,875.71,66.48,29.44,14.63,22.90,641.14,Battery output
2024-11-22 08:00:00,24.13,746.56,84.82,29.31,28.57,28.54,626.52,Solar Panel output
2024-11-22 09:00:00,20.22,780.75,75.26,43.15,20.26,41.45,379.26,Charge Controller to battery
2024-11-22 10:00:00,22.74,878.75,71.30,33.60,25.87,45.48,248.19,Battery output
2024-11-22 11:00:00,38.00,637.58,54.62,37.53,22.76,31.62,331.43,Solar Panel output
2024-11-22 12:00:00,37.48,949.05,74.23,59.63,7.81,35.81,136.36,Battery output
2024-11-22 13:00:00,31.95,719.82,54.69,48.95,23.40,44.52,333.42,Charge Controller to battery
2024-11-22 14:00:00,32.01,494.77,63.49,58.21,11.88,15.55,72.70,Battery output
2024-11-22 15:00:00,33.30,817.54,55.71,29.99,20.98,20.35,925.62,Solar Panel output
2024-11-22 16:00:00,23.51,875.96,77.68,38.37,13.52,37.52,496.60,Battery output
2024-11-22 17:00:00,38.29,590.06,58.25,44.42,29.94,41.65,"1,402.94",Battery output
2024-11-22 18:00:00,28.38,914.31,65.67,27.69,11.59,42.85,327.33,Solar Panel output
2024-11-22 19:00:00,27.66,943.69,85.83,25.15,11.98,26.94,537.24,Charge Controller to battery
2024-11-22 20:00:00,30.38,566.14,58.17,48.47,28.27,15.22,553.82,Charge Controller to battery
2024-11-22 21:00:00,20.94,990.11,70.31,47.46,5.62,27.76,71.66,Battery output
2024-11-22 22:00:00,23.33,484.43,66.77,39.38,22.42,20.31,"1,218.11",Charge Controller to inverter
2024-11-22 23:00:00,34.76,521.21,50.72,42.14,23.13,22.48,104.15,Battery output
2024-11-23 00:00:00,21.66,510.53,81.71,39.54,25.91,39.80,"1,357.45",Charge Controller to inverter
2024-11-23 01:00:00,32.06,936.39,52.76,25.84,29.36,14.72,"1,291.06",Battery output
2024-11-23 02:00:00,24.91,792.58,68.97,36.74,29.39,41.79,799.02,Charge Controller to battery
2024-11-23 03:00:00,27.79,491.26,72.43,31.20,6.63,27.40,810.16,Battery output
2024-11-23 04:00:00,25.77,664.19,75.14,28.44,25.55,33.46,962.21,Battery output
2024-11-23 05:00:00,27.11,769.18,77.55,58.49,21.16,15.23,594.13,Charge Controller to inverter
2024-11-23 06:00:00,34.38,450.08,60.13,45.98,21.18,24.14,953.17,Charge Controller to battery
2024-11-23 07:00:00,25.94,929.45,50.40,50.50,8.21,15.23,121.78,Charge Controller to inverter
2024-11-23 08:00:00,31.33,882.16,78.94,36.04,21.25,46.62,134.59,Battery output
2024-11-23 09:00:00,29.52,703.12,71.43,38.76,29.56,41.06,690.98,Solar Panel output
2024-11-23 10:00:00,33.27,980.28,83.44,33.29,27.80,28.55,818.48,Battery output
2024-11-23 11:00:00,38.74,650.66,82.86,28.39,15.98,20.05,"1,285.19",Battery output
2024-11-23 12:00:00,34.65,990.47,83.73,31.27,6.00,45.60,204.43,Charge Controller to inverter
2024-11-23 13:00:00,24.30,800.75,69.40,52.91,14.06,24.41,"1,195.25",Solar Panel output
2024-11-23 14:00:00,20.62,780.80,63.35,48.71,25.66,17.80,349.87,Solar Panel output
2024-11-23 15:00:00,25.25,499.57,81.66,44.14,22.54,32.27,603.84,Charge Controller to inverter
2024-11-23 16:00:00,31.90,929.16,68.05,41.63,16.48,45.98,496.91,Charge Controller to battery
2024-11-23 17:00:00,21.03,656.49,57.34,57.29,6.38,12.14,612.21,Solar Panel output
2024-11-23 18:00:00,29.93,497.34,84.20,27.55,15.67,20.57,267.68,Solar Panel output
2024-11-23 19:00:00,31.94,407.56,85.30,34.82,16.73,45.78,754.93,Charge Controller to inverter
2024-11-23 20:00:00,26.68,735.85,68.65,37.25,28.21,18.16,"1,166.27",Charge Controller to battery
2024-11-23 21:00:00,35.42,716.44,53.03,52.38,21.03,16.08,669.32,Charge Controller to battery
2024-11-23 22:00:00,22.13,831.61,65.51,59.74,12.79,32.53,737.05,Battery output
2024-11-23 23:00:00,21.50,934.15,82.14,33.42,18.13,43.03,"1,231.30",Battery output
2024-11-24 00:00:00,34.56,447.64,86.07,55.60,6.65,29.18,"1,034.36",Charge Controller to inverter
2024-11-24 01:00:00,29.91,838.90,58.14,54.07,29.31,47.80,736.83,Charge Controller to battery
2024-11-24 02:00:00,33.77,512.45,52.68,32.86,14.00,36.45,415.62,Charge Controller to inverter
2024-11-24 03:00:00,28.70,914.91,85.09,38.98,16.95,14.67,"1,281.20",Battery output
2024-11-24 04:00:00,24.93,891.44,65.58,39.34,13.88,47.74,856.29,Charge Controller to inverter
2024-11-24 05:00:00,36.38,724.48,71.67,59.24,22.06,26.68,365.18,Charge Controller to inverter
2024-11-24 06:00:00,35.99,826.15,88.72,31.33,21.56,22.35,431.39,Solar Panel output
2024-11-24 07:00:00,33.89,588.61,52.66,52.97,22.88,32.08,"1,168.32",Solar Panel output
2024-11-24 08:00:00,25.44,682.70,75.93,36.70,11.70,22.96,120.92,Solar Panel output
2024-11-24 09:00:00,31.80,892.98,52.96,50.58,12.89,15.11,"1,429.09",Battery output
2024-11-24 10:00:00,27.22,675.56,65.02,39.70,8.13,12.05,239.89,Charge Controller to inverter
2024-11-24 11:00:00,21.83,614.68,82.15,45.24,21.39,28.19,"1,158.57",Solar Panel output
2024-11-24 12:00:00,38.35,696.53,67.34,54.14,5.99,42.13,604.79,Solar Panel output
2024-11-24 13:00:00,22.74,896.95,89.89,53.15,19.94,32.60,739.26,Solar Panel output
2024-11-24 14:00:00,39.00,601.12,72.36,55.32,26.74,47.97,"1,275.30",Battery output
2024-11-24 15:00:00,28.92,504.26,62.85,27.09,27.27,22.33,629.82,Battery output
2024-11-24 16:00:00,23.70,827.21,58.80,49.22,16.23,22.10,801.74,Charge Controller to inverter
2024-11-24 17:00:00,30.84,895.59,64.02,29.90,16.48,17.75,128.03,Charge Controller to inverter
2024-11-24 18:00:00,37.46,460.38,64.90,39.55,6.92,17.91,63.24,Charge Controller to inverter
2024-11-24 19:00:00,34.64,543.92,52.75,44.20,21.77,22.27,397.82,Solar Panel output
2024-11-24 20:00:00,36.13,485.18,64.78,39.10,25.53,40.54,999.20,Charge Controller to battery
2024-11-24 21:00:00,33.18,608.76,68.57,43.19,11.12,44.61,227.35,Battery output
2024-11-24 22:00:00,33.85,670.21,78.91,59.88,15.53,47.10,216.99,Solar Panel output
2024-11-24 23:00:00,36.98,849.30,76.27,29.73,25.97,20.36,627.13,Solar Panel output
2024-11-25 00:00:00,24.99,790.69,78.35,48.64,26.93,43.73,954.02,Charge Controller to inverter
2024-11-25 01:00:00,29.79,772.56,50.33,38.86,11.08,23.82,"1,042.66",Charge Controller to inverter
2024-11-25 02:00:00,24.42,611.42,58.71,29.66,18.76,16.06,306.26,Solar Panel output
2024-11-25 03:00:00,39.75,904.87,76.47,30.56,9.81,43.32,169.83,Battery output
2024-11-25 04:00:00,38.88,682.77,69.36,58.22,7.55,34.90,"1,357.75",Battery output
2024-11-25 05:00:00,20.79,987.46,50.21,55.79,27.78,17.93,419.72,Solar Panel output
2024-11-25 06:00:00,34.11,780.49,82.18,56.75,25.51,27.47,"1,237.62",Charge Controller to battery
2024-11-25 07:00:00,38.50,475.76,80.91,59.70,24.00,22.34,"1,251.62",Charge Controller to battery
2024-11-25 08:00:00,23.61,805.71,71.94,32.29,6.22,38.52,"1,126.08",Battery output
2024-11-25 09:00:00,31.36,595.06,52.66,37.44,26.09,28.32,292.99,Charge Controller to inverter
2024-11-25 10:00:00,38.31,811.80,80.66,48.42,15.95,47.61,"1,194.09",Charge Controller to battery
2024-11-25 11:00:00,20.68,441.78,73.35,41.93,13.56,13.97,"1,121.57",Charge Controller to battery
2024-11-25 12:00:00,33.95,504.93,81.28,39.64,18.66,24.78,883.48,Charge Controller to inverter
2024-11-25 13:00:00,25.95,913.44,80.07,37.52,7.28,29.35,525.34,Charge Controller to battery
2024-11-25 14:00:00,38.49,536.31,82.12,45.78,23.92,30.11,422.26,Solar Panel output
2024-11-25 15:00:00,39.42,902.22,70.72,45.15,19.56,23.37,228.21,Charge Controller to battery
2024-11-25 16:00:00,38.89,567.57,55.61,30.65,9.66,38.25,763.46,Charge Controller to inverter
2024-11-25 17:00:00,29.48,785.73,76.85,41.51,9.71,43.49,867.66,Solar Panel output
2024-11-25 18:00:00,37.24,816.49,74.82,44.37,9.61,45.79,555.89,Charge Controller to battery
2024-11-25 19:00:00,36.89,707.59,79.69,44.96,6.43,40.98,716.00,Battery output
2024-11-25 20:00:00,26.38,583.19,56.80,32.35,19.69,42.62,561.65,Solar Panel output
2024-11-25 21:00:00,36.58,527.59,57.80,50.98,26.01,31.82,944.59,Solar Panel output
2024-11-25 22:00:00,20.74,419.91,85.62,25.88,5.44,41.73,"1,303.74",Battery output
2024-11-25 23:00:00,31.93,582.37,80.00,37.42,6.23,22.93,286.21,Battery output
2024-11-26 00:00:00,24.60,791.90,86.33,52.31,19.32,26.35,586.34,Charge Controller to battery
2024-11-26 01:00:00,22.41,962.98,80.35,44.74,25.49,23.41,254.40,Charge Controller to battery
2024-11-26 02:00:00,21.54,922.72,73.89,34.14,13.17,28.83,922.42,Charge Controller to inverter
2024-11-26 03:00:00,33.93,859.64,76.17,49.32,13.74,22.28,"1,065.84",Charge Controller to inverter
2024-11-26 04:00:00,26.80,873.07,85.57,44.86,19.91,46.62,"1,346.04",Solar Panel output
2024-11-26 05:00:00,34.50,798.99,73.15,52.87,11.86,23.26,444.84,Battery output
2024-11-26 06:00:00,21.31,556.17,75.30,50.73,5.67,15.53,"1,371.29",Battery output
2024-11-26 07:00:00,26.31,944.32,56.26,46.35,23.38,30.97,147.30,Charge Controller to inverter
2024-11-26 08:00:00,30.79,802.44,68.96,42.09,20.64,14.06,892.16,Solar Panel output
2024-11-26 09:00:00,35.81,736.26,78.66,29.66,19.52,15.98,138.84,Solar Panel output
2024-11-26 10:00:00,26.38,466.59,60.84,34.15,23.54,19.90,"1,293.41",Charge Controller to inverter
2024-11-26 11:00:00,32.52,668.23,58.09,39.67,21.88,28.72,791.14,Charge Controller to inverter
2024-11-26 12:00:00,37.72,676.21,62.55,45.98,10.15,27.60,983.70,Charge Controller to inverter
2024-11-26 13:00:00,32.32,918.74,59.66,42.98,13.81,40.79,"1,207.57",Charge Controller to battery
2024-11-26 14:00:00,24.66,727.99,58.60,35.09,8.15,38.62,267.43,Solar Panel output
2024-11-26 15:00:00,20.49,628.24,66.99,25.23,8.25,27.35,113.26,Solar Panel output
2024-11-26 16:00:00,37.40,986.08,86.31,42.37,21.90,24.01,"1,272.86",Solar Panel output
2024-11-26 17:00:00,20.43,466.43,70.28,35.00,26.47,23.39,494.61,Charge Controller to inverter
2024-11-26 18:00:00,37.49,653.53,57.52,50.71,29.07,39.86,237.99,Charge Controller to inverter
2024-11-26 19:00:00,30.58,425.21,53.08,25.84,20.71,13.87,706.48,Charge Controller to inverter
2024-11-26 20:00:00,38.78,843.94,77.85,45.47,9.60,12.46,885.66,Charge Controller to inverter
2024-11-26 21:00:00,35.98,950.85,65.31,57.95,7.64,40.64,102.74,Battery output
2024-11-26 22:00:00,39.96,568.02,82.87,31.10,25.32,29.18,439.36,Charge Controller to inverter
2024-11-26 23:00:00,27.01,915.01,76.38,41.51,19.47,16.71,105.26,Charge Controller to battery
2024-11-27 00:00:00,35.34,575.33,81.85,28.20,20.46,20.48,640.06,Battery output
2024-11-27 01:00:00,28.04,946.46,60.88,46.90,24.54,45.57,"1,295.24",Battery output
2024-11-27 02:00:00,29.60,852.38,77.69,44.27,22.58,42.94,"1,416.06",Charge Controller to inverter
2024-11-27 03:00:00,32.55,882.94,60.56,39.26,25.86,37.55,939.13,Solar Panel output
2024-11-27 04:00:00,37.47,410.80,87.56,43.25,6.41,29.36,283.06,Charge Controller to inverter
2024-11-27 05:00:00,39.68,977.69,75.45,56.38,23.69,30.73,"1,310.07",Solar Panel output
2024-11-27 06:00:00,35.37,836.00,62.98,31.87,26.27,47.11,772.42,Charge Controller to inverter
2024-11-27 07:00:00,28.36,582.85,60.78,25.79,12.15,46.77,272.17,Charge Controller to inverter
2024-11-27 08:00:00,28.43,897.64,57.64,55.16,21.01,19.75,"1,331.98",Solar Panel output
2024-11-27 09:00:00,34.75,568.91,77.79,45.20,12.85,41.20,"1,105.31",Solar Panel output
2024-11-27 10:00:00,24.78,923.65,58.75,56.17,28.95,19.10,"1,069.75",Solar Panel output
2024-11-27 11:00:00,22.21,467.55,73.81,45.89,5.84,19.69,"1,038.67",Solar Panel output
2024-11-27 12:00:00,27.09,822.21,60.59,53.36,19.49,36.34,336.47,Charge Controller to battery
2024-11-27 13:00:00,25.74,724.42,76.48,40.04,9.16,26.58,351.19,Solar Panel output
2024-11-27 14:00:00,25.93,457.92,82.60,51.25,22.81,45.54,"1,009.84",Charge Controller to inverter
2024-11-27 15:00:00,24.67,545.14,81.12,56.96,9.40,15.20,363.22,Charge Controller to inverter
2024-11-27 16:00:00,20.84,407.44,80.43,45.02,10.88,30.41,665.37,Charge Controller to battery
2024-11-27 17:00:00,20.36,681.26,57.51,31.33,17.36,45.07,"1,139.16",Solar Panel output
2024-11-27 18:00:00,39.75,580.76,53.54,34.41,27.87,44.55,"1,141.85",Charge Controller to inverter
2024-11-27 19:00:00,28.56,759.01,77.96,31.95,10.29,17.64,685.50,Charge Controller to battery
2024-11-27 20:00:00,27.69,578.34,64.73,33.64,8.61,25.20,"1,153.22",Charge Controller to inverter
2024-11-27 21:00:00,33.59,579.95,67.29,35.72,23.97,34.29,"1,217.30",Charge Controller to battery
2024-11-27 22:00:00,24.37,845.92,51.25,44.43,17.52,17.74,963.59,Charge Controller to battery
2024-11-27 23:00:00,39.00,428.89,60.38,45.58,27.79,46.85,375.23,Battery output
2024-11-28 00:00:00,35.73,941.74,51.35,39.93,8.67,44.93,438.14,Battery output
2024-11-28 01:00:00,21.79,911.36,85.17,46.54,21.15,18.01,494.48,Solar Panel output
2024-11-28 02:00:00,28.35,800.68,59.74,27.86,10.82,16.36,221.19,Battery output
2024-11-28 03:00:00,37.58,755.93,72.29,28.07,8.92,15.07,436.96,Charge Controller to battery
2024-11-28 04:00:00,38.89,935.38,51.56,31.01,22.09,44.74,349.14,Charge Controller to inverter
2024-11-28 05:00:00,29.35,511.20,76.67,43.13,19.84,18.97,688.35,Charge Controller to inverter
2024-11-28 06:00:00,32.27,447.38,62.92,32.49,23.87,26.99,"1,313.64",Solar Panel output
2024-11-28 07:00:00,23.34,543.71,85.92,34.91,12.74,28.16,204.18,Battery output
2024-11-28 08:00:00,39.82,876.75,85.52,39.01,16.20,33.56,"1,053.97",Solar Panel output
2024-11-28 09:00:00,24.63,420.80,63.01,53.42,15.14,14.58,"1,008.45",Charge Controller to battery
2024-11-28 10:00:00,38.85,749.68,86.04,25.49,29.60,20.16,192.14,Battery output
2024-11-28 11:00:00,32.99,997.26,89.85,47.73,12.31,45.53,"1,333.15",Solar Panel output
2024-11-28 12:00:00,32.15,913.42,83.02,48.41,12.37,44.70,844.49,Charge Controller to inverter
2024-11-28 13:00:00,30.25,712.87,83.79,52.95,13.86,40.13,561.94,Charge Controller to inverter
2024-11-28 14:00:00,24.61,438.18,59.96,57.65,19.11,12.70,"1,104.02",Solar Panel output
2024-11-28 15:00:00,23.53,898.82,73.07,25.70,11.31,23.77,415.16,Solar Panel output
2024-11-28 16:00:00,24.41,759.39,52.69,30.38,27.88,34.61,"1,017.04",Solar Panel output
2024-11-28 17:00:00,23.73,468.96,53.80,56.02,11.64,21.91,114.80,Charge Controller to battery
2024-11-28 18:00:00,35.59,456.31,89.96,41.05,27.40,44.75,"1,218.38",Charge Controller to battery
2024-11-28 19:00:00,27.00,945.78,63.07,44.76,7.59,34.82,678.48,Charge Controller to inverter
2024-11-28 20:00:00,21.16,801.52,79.93,48.21,21.41,14.59,938.64,Charge Controller to battery
2024-11-28 21:00:00,39.38,897.57,82.27,48.77,27.67,44.72,365.31,Charge Controller to battery
2024-11-28 22:00:00,37.68,927.39,84.32,57.61,9.22,46.48,994.36,Battery output
2024-11-28 23:00:00,38.56,743.06,89.91,59.89,29.21,14.80,"1,125.69",Charge Controller to battery
